subcategory,Dia,mes,dia_num,Tipo Dia,Subregión (SGR),CANTIDAD,Cuarta medida correctiva al Código Nacional de Policía más impuesta ,Fallecidos por siniestros viales,Población total de hombres,Población total de mujeres,Porcentaje población de hombres,Porcentaje población de mujeres,Primera medida correctiva al Código Nacional de Policía más impuesta ,Proporción en que son impuestas otras medidas correctivas al Código Nacional de Policía más impuesta ,Puntaje SISBEN: Promedio - Cabecera,Quinta medida correctiva al Código Nacional de Policía más impuesta ,Segunda medida correctiva al Código Nacional de Policía más impuesta ,Tasa de extorsión por cada 100.000 habitantes,Tasa de exÃ¡menes por presunto delito sexual a mujeres por cada 100 mil habitantes,Tasa de exámenes médico legales por presunto delito sexual contra adolescentes,Tasa de exámenes médico legales por presunto delito sexual contra niños y niñas de 0 a 5 años,Tasa de exámenes médico legales por presunto delito sexual contra niños y nñas de 6 a 11 años,Tasa de homicidio intencional en hombres por cada 100.000 habitantes,Tasa de homicidio intencional en mujeres por cada 100.000 habitantes,Tasa de homicidio intencional en áreas rurales por cada 100.000 habitantes,Tasa de homicidio intencional en áreas urbanas por cada 100.000 habitantes,Tasa de homicidio intencional por cada 100.000 habitantes,Tasa de homicidios en accidentes de tránsito por cada 100.000 habitantes,Tasa de homicidios en hombres por cada 100.000 habitantes,Tasa de homicidios en mujeres por cada 100.000 habitantes,Tasa de homicidios en áreas rurales por cada 100.000 habitantes,Tasa de homicidios en áreas urbanas por cada 100.000 habitantes,Tasa de homicidios por cada 100.000 habitantes,Tasa de hurto a personas por cada 100.000 habitantes,Tasa de hurto común por cada 100.000 habitantes,Tasa de lesiones en accidentes de tránsito por cada 100.000 habitantes,Tasa de secuestro por cada 100.000 habitantes,Tasa de violencia contra adolescentes 12 a 17 años,Tasa de violencia contra niños y niñas de 6 a 11 años,Tasa de violencia contra niños y niñas de primera infancia,Tasa de violencia de pareja a mujeres por cada 100 mil habitantes,Tasa de violencia interpersonal por cada 100.000 habitantes,Tasa de violencia intrafamiliar por cada 100.000 habitantes,Tercera medida correctiva al Código Nacional de Policía más impuesta ,Índice de Interrelación de Problemáticas
Pasabocas,Miercoles,5,25,Laboral,Urabá,6.0,0.45999999999999996,38.333333333333336,61938.0,67023.2,48.032,51.968,29.683333333333337,2.2433333333333336,21.92,0.41,0.6366666666666666,5.11,47.04,69.97999999999999,12.410000000000002,54.195,119.30333333333334,7.021666666666667,55.36833333333334,70.18666666666667,60.975,32.155,94.465,7.135,41.207499999999996,60.955,58.92,91.11833333333334,162.565,59.699999999999996,0.26,198.4675,83.1125,17.0025,182.36,148.27,94.2475,0.5599999999999999,54.57
Pasabocas,Miercoles,5,25,Laboral,Sur,6.0,1.5733333333333333,341.0,1054358.6,1201836.8,46.732,53.26800000000001,13.133333333333333,4.336666666666667,44.69,1.0433333333333332,11.506666666666666,18.853333333333335,65.12,172.7725,88.28999999999999,144.595,99.60666666666667,6.398333333333333,58.51666666666666,49.76,49.955000000000005,12.301666666666668,79.0475,4.220000000000001,39.8775,39.120000000000005,49.724000000000004,794.5383333333333,1018.72,124.80666666666667,0.368,347.88250000000005,164.3225,103.1,160.38,248.88,184.1275,2.4066666666666667,10.35
Pasabocas,Miercoles,5,25,Laboral,Sur,6.0,1.7266666666666666,11.0,28183.8,29741.0,48.656,51.34400000000001,21.923333333333332,4.303333333333334,33.85,1.0933333333333333,2.5500000000000003,8.635,57.4,102.845,41.58,73.72333333333333,97.21833333333332,7.811666666666667,53.705000000000005,50.126666666666665,51.22666666666667,12.406666666666666,65.01,4.202500000000001,38.7875,31.525,51.977999999999994,179.08166666666668,240.315,70.94833333333334,0.0,206.04000000000002,33.565,26.7975,28.16,155.58,78.865,2.4033333333333333,14.77
Vinos y Licores,Miercoles,5,25,Laboral,Oriente,6.0,1.6966666666666665,32.666666666666664,68935.6,71806.6,48.98,51.02,20.523333333333333,2.9566666666666666,50.35,1.0033333333333332,4.253333333333333,31.27333333333333,66.68,149.21,77.73,107.9925,29.67,2.7725,13.798333333333334,16.511666666666667,15.505,13.786666666666667,18.9775,0.3625,10.0225,9.22,15.264,551.73,781.9300000000001,52.461666666666666,1.2175,314.025,137.365,77.5525,153.86,244.76,130.6925,3.563333333333334,10.96
Belleza,Jueves,5,26,Laboral,Occidente,8.0,0.88,43.5,150389.8,165588.2,47.598,52.402,24.396666666666672,2.683333333333333,27.2,0.7866666666666667,2.75,44.71,48.23,87.7025,28.2875,64.895,71.76666666666667,3.8649999999999998,31.101666666666663,37.68333333333333,36.135,10.996666666666668,65.125,2.455,27.025,33.77,40.036,220.73666666666668,327.205,44.20666666666667,1.024,149.57,67.4575,30.9425,124.49,128.61666666666667,82.1125,2.5066666666666664,34.09
Dulces y postres,Jueves,5,26,Laboral,Vertiente Occidental,3.0,1.6366666666666667,1.6666666666666667,6507.4,6203.0,51.198,48.802,17.356666666666666,2.4,40.01,1.27,8.19,5.246666666666667,81.17,433.29499999999996,323.95,393.825,97.54,32.1,80.07166666666667,31.160000000000004,52.57,11.921666666666667,81.57,0.0,52.7125,31.2875,47.802,42.32333333333333,117.77250000000001,48.833333333333336,5.263333333333333,503.495,405.69,290.3025,116.57,102.50666666666667,122.25,3.1466666666666665,46.82
Productos Congelados,Jueves,5,26,Laboral,Norte,12.0,1.6199999999999999,3.0,8136.8,8032.4,50.32,49.68,19.403333333333332,4.62,36.04,1.39,4.25,12.576666666666668,76.96,366.6725,165.49666666666667,154.64,72.295,15.575000000000001,53.45333333333334,21.833333333333332,41.45333333333333,10.48,59.485,9.442499999999999,43.645,11.1325,44.112,40.91,69.35,55.56,0.0,409.2625,114.955,73.82,114.44,204.66333333333333,119.255,2.7133333333333334,42.57
Aseo de hogar,Viernes,5,27,Laboral,Oriente,7.0,1.6966666666666665,32.666666666666664,68935.6,71806.6,48.98,51.02,20.523333333333333,2.9566666666666666,50.35,1.0033333333333332,4.253333333333333,31.27333333333333,66.68,149.21,77.73,107.9925,29.67,2.7725,13.798333333333334,16.511666666666667,15.505,13.786666666666667,18.9775,0.3625,10.0225,9.22,15.264,551.73,781.9300000000001,52.461666666666666,1.2175,314.025,137.365,77.5525,153.86,244.76,130.6925,3.563333333333334,10.96
Cuidado de ropa y calzado,Viernes,5,27,Laboral,Sur,10.0,1.5733333333333333,341.0,1054358.6,1201836.8,46.732,53.26800000000001,13.133333333333333,4.336666666666667,44.69,1.0433333333333332,11.506666666666666,18.853333333333335,65.12,172.7725,88.28999999999999,144.595,99.60666666666667,6.398333333333333,58.51666666666666,49.76,49.955000000000005,12.301666666666668,79.0475,4.220000000000001,39.8775,39.120000000000005,49.724000000000004,794.5383333333333,1018.72,124.80666666666667,0.368,347.88250000000005,164.3225,103.1,160.38,248.88,184.1275,2.4066666666666667,10.35
Despensa,Viernes,5,27,Laboral,Centro,6.0,0.91,9.666666666666666,25053.4,27168.6,47.974000000000004,52.025999999999996,22.650000000000002,2.1233333333333335,41.02,0.6633333333333333,6.096666666666667,8.965,82.27,177.8275,106.02,86.5225,56.74666666666667,4.966666666666667,60.93666666666667,25.558333333333334,29.80666666666667,14.076666666666668,45.0775,2.7800000000000002,55.375,18.6075,28.712,263.15333333333336,412.52750000000003,129.48333333333332,0.5,488.08,142.4775,114.6525,138.16,274.45,156.25,1.5533333333333335,16.81
Dulces y postres,Viernes,5,27,Laboral,Occidente,3.0,1.8033333333333335,1.0,10543.0,10558.8,49.964,50.036,19.75,3.5966666666666662,37.68,0.7233333333333333,4.383333333333333,10.7775,64.98467190486303,44.52,57.08,44.945,75.93833333333333,13.222,67.91833333333334,15.532,43.48166666666666,4.817500000000001,62.41,9.5525,57.644999999999996,8.565,50.61,25.456666666666667,62.51,11.536,0.0,0.0,38.5875,17.1225,0.0,60.910000000000004,48.8975,3.736666666666667,59.83
Pasabocas,Viernes,5,27,Laboral,Norte,2.0,1.9466666666666665,8.333333333333334,17673.6,19537.0,47.494,52.50600000000001,18.153333333333332,5.096666666666667,28.94,0.8799999999999999,5.2,14.406666666666666,70.84,296.9,138.5125,230.135,83.34166666666667,14.1075,68.30499999999999,36.833333333333336,44.51499999999999,18.081666666666667,58.685,1.2825,47.8175,22.3075,39.58,86.75333333333333,146.615,123.74166666666667,0.9066666666666667,421.335,233.23499999999999,139.9725,208.15,196.87,132.60750000000002,2.723333333333333,19.09
Belleza,Sabado,5,28,Fin de Semana,Vertiente del Pacífico,12.0,1.9666666666666668,3.1666666666666665,14002.0,13554.6,50.81,49.19,19.05666666666667,4.1466666666666665,35.08,1.1333333333333333,4.833333333333333,10.976,18.17,89.145,45.83,78.21000000000001,28.736666666666665,7.3,17.648333333333333,27.700000000000003,15.171666666666667,9.756666666666666,19.85,1.8475,10.1,13.84,14.559999999999999,22.515,62.29,63.84,0.0,63.6525,65.29,9.5675,15.23,85.77,44.6475,2.86,33.96
Dulces y postres,Sabado,5,28,Fin de Semana,Sur,1.0,1.7,30.0,52488.2,55851.2,48.446,51.553999999999995,14.913333333333334,5.24,44.42,0.8266666666666667,7.733333333333333,14.566666666666668,90.36,212.59,112.5275,205.1225,146.815,14.651666666666666,63.47833333333333,81.05499999999999,78.62,24.05,131.715,12.4375,53.927499999999995,72.67,80.3,472.62833333333333,702.135,191.5683333333333,0.225,368.57,220.8825,109.68249999999999,96.37,258.12,143.5325,3.5900000000000003,16.55
Belleza,Martes,5,31,Laboral-Quincena,Norte,4.0,1.9466666666666665,8.333333333333334,17673.6,19537.0,47.494,52.50600000000001,18.153333333333332,5.096666666666667,28.94,0.8799999999999999,5.2,14.406666666666666,70.84,296.9,138.5125,230.135,83.34166666666667,14.1075,68.30499999999999,36.833333333333336,44.51499999999999,18.081666666666667,58.685,1.2825,47.8175,22.3075,39.58,86.75333333333333,146.615,123.74166666666667,0.9066666666666667,421.335,233.23499999999999,139.9725,208.15,196.87,132.60750000000002,2.723333333333333,19.09
Cuidado Personal,Miercoles,6,1,Laboral,Alto Occidente,12.0,0.6966666666666667,5.833333333333333,25807.2,26417.0,49.414,50.586,25.553333333333338,3.6300000000000003,46.76,0.58,2.57,7.075,21.83,141.89499999999998,37.406666666666666,144.5775,19.158333333333335,7.7,15.346,7.83,10.093333333333334,8.366666666666667,13.932500000000001,1.9375,9.17,5.4025,9.32,106.76333333333334,171.475,91.98833333333333,0.0,176.125,144.3075,31.3075,29.19,161.49666666666667,88.0025,0.9733333333333333,23.43
Panadería y Pastelería,Miercoles,6,1,Laboral,Vertiente Oriental,17.0,1.4433333333333334,74.83333333333333,223762.6,251706.6,47.064,52.936,16.49,3.953333333333333,34.34,1.2333333333333334,7.079999999999999,13.856666666666667,108.72,385.7025,207.55,370.275,48.10333333333333,4.685,29.01,24.26,25.113333333333333,15.131666666666668,36.025,4.195,22.8875,18.3575,24.472,544.085,757.92,340.715,0.385,633.01,404.65999999999997,219.43,208.52,247.89666666666665,183.495,3.8000000000000003,19.59
Belleza,Viernes,6,3,Laboral,Sur,4.0,1.7166666666666668,18.166666666666668,24766.6,24291.8,50.482000000000006,49.517999999999994,21.043333333333333,4.846666666666667,31.36,0.9733333333333333,3.426666666666667,19.06833333333333,170.81,175.3425,124.68,135.1575,57.55666666666667,8.242,36.77,21.2,32.41166666666667,34.24666666666666,34.6025,4.0975,19.8825,17.8975,30.52,81.46166666666666,171.3475,215.94499999999996,1.04,210.81,115.615,62.5925,182.2,163.30666666666667,100.0225,1.9933333333333334,23.13
Charcutería,Viernes,6,3,Laboral,Norte,4.0,1.9966666666666668,3.1666666666666665,9115.4,10425.2,46.652,53.35,16.966666666666665,6.32,52.36,1.5666666666666664,4.3133333333333335,23.775000000000002,42.68,152.83,97.60666666666667,322.23,55.19,9.4,49.6,21.4725,26.593333333333334,12.758333333333333,63.2625,2.3425,62.942499999999995,13.485,29.622000000000003,133.9,292.575,75.81833333333334,0.0,241.57750000000001,94.1525,99.00999999999999,50.84,147.45666666666668,72.7875,2.8433333333333333,16.1
Despensa,Viernes,6,3,Laboral,Sur,3.0,1.5733333333333333,341.0,1054358.6,1201836.8,46.732,53.26800000000001,13.133333333333333,4.336666666666667,44.69,1.0433333333333332,11.506666666666666,18.853333333333335,65.12,172.7725,88.28999999999999,144.595,99.60666666666667,6.398333333333333,58.51666666666666,49.76,49.955000000000005,12.301666666666668,79.0475,4.220000000000001,39.8775,39.120000000000005,49.724000000000004,794.5383333333333,1018.72,124.80666666666667,0.368,347.88250000000005,164.3225,103.1,160.38,248.88,184.1275,2.4066666666666667,10.35
Charcutería,Sabado,6,4,Fin de Semana,Bajo Cauca,3.0,0.6966666666666667,18.0,45519.2,48218.6,48.56,51.44,26.763333333333335,1.7300000000000002,24.61,0.6466666666666666,3.0566666666666666,29.548333333333332,33.75,143.575,56.77333333333333,103.0175,186.28333333333333,16.476666666666667,275.48499999999996,74.53666666666668,98.90999999999998,10.031666666666666,180.86499999999998,15.3575,222.685,76.715,106.346,162.42166666666665,271.99,24.736666666666665,0.535,277.395,124.67,59.99,189.54,213.84666666666666,152.5675,1.1033333333333333,33.87
Vinos y Licores,Sabado,6,4,Fin de Semana,Valle del Aburrá,6.0,1.0233333333333332,18.166666666666668,109491.2,128466.8,46.013999999999996,53.986000000000004,22.14,3.963333333333333,71.67,0.5833333333333334,5.206666666666667,12.775,19.49,52.7025,49.34,42.6725,8.038333333333332,1.0666666666666667,25.4,3.72,3.966666666666667,8.401666666666666,6.75,0.2025,12.715,2.715,3.9560000000000004,577.5266666666666,823.0475,55.87833333333333,0.33,283.8175,102.935,78.885,87.01,157.06333333333333,135.7175,1.0799999999999998,0.0
Belleza,Lunes,6,6,Laboral,Vertiente Oriental,1.0,1.25,10.166666666666666,38737.4,40223.6,49.05800000000001,50.94199999999999,16.646666666666665,2.1300000000000003,35.07,0.9633333333333334,11.240000000000002,5.278333333333333,69.37,149.4675,95.0125,135.655,37.528333333333336,4.468,24.223333333333333,19.616666666666667,20.346666666666668,12.636666666666665,27.7725,3.0999999999999996,17.04,14.7525,17.402,281.3566666666666,419.96,139.065,0.0,311.265,152.0825,71.0875,144.81,198.04999999999998,123.89750000000001,1.7699999999999998,20.95
Belleza,Martes,6,7,Laboral,Nordeste,1.0,1.1566666666666665,7.333333333333333,14644.4,14686.2,49.93,50.07,23.606666666666666,4.76,30.1,0.8566666666666666,2.1166666666666667,26.275000000000002,21.02,106.2425,64.385,168.44000000000003,271.37,25.073333333333334,218.115,57.92333333333334,148.105,20.648000000000003,184.42499999999998,20.505000000000003,139.8175,52.9225,163.426,53.056666666666665,110.9875,20.491666666666667,1.1466666666666667,218.14249999999998,142.2975,27.05,342.14,144.52,136.1725,1.5066666666666668,49.38
Belleza,Martes,6,7,Laboral,Sur,10.0,2.7066666666666666,35.333333333333336,83147.0,88045.4,48.568,51.434000000000005,13.056666666666665,3.5733333333333337,51.37,0.9466666666666668,10.563333333333333,24.441666666666666,81.28,189.6575,80.51,105.17,110.95333333333333,8.576666666666666,116.875,41.365,58.203333333333326,17.101666666666667,83.0175,8.5925,88.0275,32.1425,60.674,319.9433333333333,477.8875,126.77333333333333,1.245,251.60500000000002,99.5275,75.925,166.16,213.49333333333334,105.8075,3.1500000000000004,15.36
Despensa,Martes,6,7,Laboral,Centro,10.0,0.91,9.666666666666666,25053.4,27168.6,47.974000000000004,52.025999999999996,22.650000000000002,2.1233333333333335,41.02,0.6633333333333333,6.096666666666667,8.965,82.27,177.8275,106.02,86.5225,56.74666666666667,4.966666666666667,60.93666666666667,25.558333333333334,29.80666666666667,14.076666666666668,45.0775,2.7800000000000002,55.375,18.6075,28.712,263.15333333333336,412.52750000000003,129.48333333333332,0.5,488.08,142.4775,114.6525,138.16,274.45,156.25,1.5533333333333335,16.81
Belleza,Miercoles,6,8,Laboral,Urabá,12.0,0.9366666666666666,19.0,61500.4,64337.2,48.876,51.124,25.080000000000002,4.246666666666667,36.23,0.9199999999999999,1.7966666666666666,6.531666666666667,5.5,79.9375,28.104999999999997,82.715,77.81666666666666,4.16,74.07166666666667,33.63,40.205,14.270000000000001,60.33,4.2925,57.6275,26.57,40.136,268.93,432.29999999999995,46.281666666666666,0.0,207.32,104.185,40.137499999999996,2.78,157.69666666666666,142.26749999999998,1.0166666666666668,35.32
Belleza,Miercoles,6,8,Laboral,Sur,6.0,1.2733333333333332,11.666666666666666,23271.0,25222.6,47.988,52.012,22.746666666666666,4.023333333333333,31.16,0.6666666666666666,3.5733333333333337,12.450000000000001,28.45,95.4425,38.75666666666667,38.49666666666666,108.27666666666666,7.95,151.60833333333335,42.13166666666667,56.06833333333333,19.483333333333334,82.645,5.9925,113.91749999999999,32.27,53.178,180.82500000000002,237.285,90.71,0.0,169.2625,14.767500000000002,44.345,111.5,232.81000000000003,110.87,1.7133333333333332,22.61
Belleza,Miercoles,6,8,Laboral,Sur,6.0,1.7,30.0,52488.2,55851.2,48.446,51.553999999999995,14.913333333333334,5.24,44.42,0.8266666666666667,7.733333333333333,14.566666666666668,90.36,212.59,112.5275,205.1225,146.815,14.651666666666666,63.47833333333333,81.05499999999999,78.62,24.05,131.715,12.4375,53.927499999999995,72.67,80.3,472.62833333333333,702.135,191.5683333333333,0.225,368.57,220.8825,109.68249999999999,96.37,258.12,143.5325,3.5900000000000003,16.55
Charcutería,Miercoles,6,8,Laboral,Valle del Aburrá,4.0,0.7566666666666667,21.5,26692.4,27104.2,49.616,50.384,24.909999999999997,1.7533333333333332,48.25,0.33,3.8266666666666667,21.974999999999998,82.2,250.365,116.45666666666666,209.0625,77.87333333333333,4.8500000000000005,56.85166666666667,22.082,39.843333333333334,34.13,60.06,1.8,43.295,14.86,42.048,208.215,388.6675,139.23166666666665,0.0,555.35,316.3575,133.8925,215.94,245.59333333333333,225.6175,2.4266666666666667,18.26
Cuidado Personal,Miercoles,6,8,Laboral,Urabá,20.0,0.9366666666666666,19.0,61500.4,64337.2,48.876,51.124,25.080000000000002,4.246666666666667,36.23,0.9199999999999999,1.7966666666666666,6.531666666666667,5.5,79.9375,28.104999999999997,82.715,77.81666666666666,4.16,74.07166666666667,33.63,40.205,14.270000000000001,60.33,4.2925,57.6275,26.57,40.136,268.93,432.29999999999995,46.281666666666666,0.0,207.32,104.185,40.137499999999996,2.78,157.69666666666666,142.26749999999998,1.0166666666666668,35.32
Despensa,Miercoles,6,8,Laboral,Sur,6.0,1.7266666666666666,11.0,28183.8,29741.0,48.656,51.34400000000001,21.923333333333332,4.303333333333334,33.85,1.0933333333333333,2.5500000000000003,8.635,57.4,102.845,41.58,73.72333333333333,97.21833333333332,7.811666666666667,53.705000000000005,50.126666666666665,51.22666666666667,12.406666666666666,65.01,4.202500000000001,38.7875,31.525,51.977999999999994,179.08166666666668,240.315,70.94833333333334,0.0,206.04000000000002,33.565,26.7975,28.16,155.58,78.865,2.4033333333333333,14.77
Despensa,Miercoles,6,8,Laboral,Sur,7.0,0.7933333333333334,90.16666666666667,169653.0,184805.2,47.864,52.136,24.279999999999998,4.523333333333333,42.07,0.7833333333333333,2.436666666666667,12.071666666666667,66.83,148.2625,91.63250000000001,121.1175,74.45333333333333,5.53,50.03666666666667,35.38666666666666,38.49,18.75166666666667,60.0025,4.75,41.0025,28.4925,37.582,423.20166666666665,563.5225,177.16833333333332,0.7024999999999999,329.42,146.9325,97.08,207.01,244.36333333333334,162.7175,1.18,10.29
Dulces y postres,Miercoles,6,8,Laboral,Sur,18.0,1.7166666666666668,18.166666666666668,24766.6,24291.8,50.482000000000006,49.517999999999994,21.043333333333333,4.846666666666667,31.36,0.9733333333333333,3.426666666666667,19.06833333333333,170.81,175.3425,124.68,135.1575,57.55666666666667,8.242,36.77,21.2,32.41166666666667,34.24666666666666,34.6025,4.0975,19.8825,17.8975,30.52,81.46166666666666,171.3475,215.94499999999996,1.04,210.81,115.615,62.5925,182.2,163.30666666666667,100.0225,1.9933333333333334,23.13
Limpieza de cocina,Miercoles,6,8,Laboral,Oriente,12.0,1.8666666666666665,8.5,7736.8,7998.8,49.166,50.834,18.143333333333334,6.983333333333333,39.5,1.2466666666666668,2.9899999999999998,17.056,13.31,93.22666666666667,74.76666666666667,98.78,58.803333333333335,12.7,44.800000000000004,37.75,30.005,36.96666666666667,53.5225,3.1825,41.2825,11.9175,35.589999999999996,133.34166666666667,267.1425,86.435,2.216666666666667,86.4,49.39,30.975,31.91,64.11,46.835,2.7733333333333334,46.69
Limpieza de cocina,Miercoles,6,8,Laboral,Centro,18.0,1.5333333333333332,3.0,32146.2,34594.6,48.166,51.834,19.41,3.8666666666666667,41.21,0.6233333333333334,5.706666666666667,6.983333333333333,100.38,244.97250000000003,113.1325,168.92000000000002,15.229999999999999,13.382137469710932,22.255,6.32,7.328333333333333,4.55,14.0775,0.0,17.84,5.1525,6.892,113.88166666666667,205.54000000000002,72.91833333333334,0.0,423.815,148.26,102.10249999999999,184.05,160.04333333333332,92.6675,2.86,13.2
"Lácteos, huevos y refrigerados",Miercoles,6,8,Laboral,Sur,6.0,0.7933333333333334,90.16666666666667,169653.0,184805.2,47.864,52.136,24.279999999999998,4.523333333333333,42.07,0.7833333333333333,2.436666666666667,12.071666666666667,66.83,148.2625,91.63250000000001,121.1175,74.45333333333333,5.53,50.03666666666667,35.38666666666666,38.49,18.75166666666667,60.0025,4.75,41.0025,28.4925,37.582,423.20166666666665,563.5225,177.16833333333332,0.7024999999999999,329.42,146.9325,97.08,207.01,244.36333333333334,162.7175,1.18,10.29
Panadería y Pastelería,Miercoles,6,8,Laboral,Magdalena Medio,6.0,0.96,6.0,10175.2,9671.8,51.27,48.730000000000004,23.72,2.9166666666666665,34.18,0.55,3.01,16.82166666666667,75.57,164.67249999999999,41.05,150.905,77.93166666666666,24.9,70.87833333333333,32.0,50.080000000000005,21.896666666666665,44.1,17.96,50.375,14.4775,54.36,162.275,341.59000000000003,42.38166666666667,1.75,225.57,98.89,17.065,91.97,145.16333333333333,112.7075,2.85,44.93
Panadería y Pastelería,Miercoles,6,8,Laboral,Centro,3.0,1.5333333333333332,3.0,32146.2,34594.6,48.166,51.834,19.41,3.8666666666666667,41.21,0.6233333333333334,5.706666666666667,6.983333333333333,100.38,244.97250000000003,113.1325,168.92000000000002,15.229999999999999,13.382137469710932,22.255,6.32,7.328333333333333,4.55,14.0775,0.0,17.84,5.1525,6.892,113.88166666666667,205.54000000000002,72.91833333333334,0.0,423.815,148.26,102.10249999999999,184.05,160.04333333333332,92.6675,2.86,13.2
Panadería y Pastelería,Miercoles,6,8,Laboral,Vertiente Oriental,6.0,1.4433333333333334,74.83333333333333,223762.6,251706.6,47.064,52.936,16.49,3.953333333333333,34.34,1.2333333333333334,7.079999999999999,13.856666666666667,108.72,385.7025,207.55,370.275,48.10333333333333,4.685,29.01,24.26,25.113333333333333,15.131666666666668,36.025,4.195,22.8875,18.3575,24.472,544.085,757.92,340.715,0.385,633.01,404.65999999999997,219.43,208.52,247.89666666666665,183.495,3.8000000000000003,19.59
Pasabocas,Miercoles,6,8,Laboral,Occidente,6.0,1.5466666666666666,11.166666666666666,13367.2,13584.0,49.6,50.4,22.72,4.989999999999999,41.71,1.5333333333333332,1.62,23.078333333333333,164.61,160.015,233.265,374.615,97.96499999999999,13.212,101.04833333333333,27.731666666666666,54.193333333333335,23.474999999999998,84.7475,5.485,88.9075,20.345,51.814,251.45833333333334,404.6325,118.88499999999999,0.0,401.5775,446.73,245.06,112.42,347.75,144.54250000000002,1.5933333333333335,26.88
